era	allele_freq	allele_freq_bin_3	allele_freq_bin_5	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:2839497	NC_043957.1	2839497	59479124	0	2839497	0.00931518733682419	2.03080840662594	0.00541773369460558	7.7344408737759
Modern	0.031822	< 0.25	< 0.25	NC_043957.1:2839497	NC_043957.1	2839497	59479124	0	2839497	0.00931518733682419	2.03080840662594	0.00541773369460558	7.7344408737759
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:2840095	NC_043957.1	2840095	59479124	0	2840095	0.00135734763117115	2.86730891065666	0.000646058887662343	11.6383498864232
Modern	0.039899	< 0.25	< 0.25	NC_043957.1:2840095	NC_043957.1	2840095	59479124	0	2840095	0.00135734763117115	2.86730891065666	0.000646058887662343	11.6383498864232
Historical	3e-06	< 0.25	< 0.25	NC_043957.1:2942881	NC_043957.1	2942881	59479124	0	2942881	0.0089332790973102	2.04898909738607	0.00516145151183233	7.82198364125526
Modern	0.027003	< 0.25	< 0.25	NC_043957.1:2942881	NC_043957.1	2942881	59479124	0	2942881	0.0089332790973102	2.04898909738607	0.00516145151183233	7.82198364125526
Historical	3e-06	< 0.25	< 0.25	NC_043957.1:2990645	NC_043957.1	2990645	59479124	0	2990645	0.0294474177831548	1.53095278208892	0.0188389130863012	5.5164070655384
Modern	0.011084	< 0.25	< 0.25	NC_043957.1:2990645	NC_043957.1	2990645	59479124	0	2990645	0.0294474177831548	1.53095278208892	0.0188389130863012	5.5164070655384
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:2990712	NC_043957.1	2990712	59479124	0	2990712	3.64229362914375e-09	8.43862504580729	9.09487344182127e-10	37.5099308222193
Modern	0.105808	< 0.25	< 0.25	NC_043957.1:2990712	NC_043957.1	2990712	59479124	0	2990712	3.64229362914375e-09	8.43862504580729	9.09487344182127e-10	37.5099308222193
Historical	2e-06	< 0.25	< 0.25	NC_043957.1:2990872	NC_043957.1	2990872	59479124	0	2990872	0.0472597253511399	1.3255088065892	0.0310187452893601	4.65192491380271
Modern	0.013004	< 0.25	< 0.25	NC_043957.1:2990872	NC_043957.1	2990872	59479124	0	2990872	0.0472597253511399	1.3255088065892	0.0310187452893601	4.65192491380271
Historical	3e-06	< 0.25	< 0.25	NC_043957.1:3029518	NC_043957.1	3029518	59479124	0	3029518	0.00013289456892942	3.87649276723018	5.37436415198865e-05	16.3112603307393
Modern	0.047517	< 0.25	< 0.25	NC_043957.1:3029518	NC_043957.1	3029518	59479124	0	3029518	0.00013289456892942	3.87649276723018	5.37436415198865e-05	16.3112603307393
Historical	7e-06	< 0.25	< 0.25	NC_043957.1:3157990	NC_043957.1	3157990	59479124	0	3157990	0.00398238613704328	2.39985663254145	0.00206085810779404	9.49452605525635
Modern	0.023141	< 0.25	< 0.25	NC_043957.1:3157990	NC_043957.1	3157990	59479124	0	3157990	0.00398238613704328	2.39985663254145	0.00206085810779404	9.49452605525635
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3212508	NC_043957.1	3212508	59479124	0	3212508	1.61883199645903e-05	4.79079822029958	5.77838227540354e-06	20.5602412914674
Modern	0.078551	< 0.25	< 0.25	NC_043957.1:3212508	NC_043957.1	3212508	59479124	0	3212508	1.61883199645903e-05	4.79079822029958	5.77838227540354e-06	20.5602412914674
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3342390	NC_043957.1	3342390	59479124	0	3342390	0.0122885260856412	1.91050020427869	0.00744291877888638	7.16284175945076
Modern	0.030254	< 0.25	< 0.25	NC_043957.1:3342390	NC_043957.1	3342390	59479124	0	3342390	0.0122885260856412	1.91050020427869	0.00744291877888638	7.16284175945076
Historical	7e-06	< 0.25	< 0.25	NC_043957.1:3342399	NC_043957.1	3342399	59479124	0	3342399	0.0106690987163341	1.97187226652259	0.00632659208246193	7.45484515782365
Modern	0.029204	< 0.25	< 0.25	NC_043957.1:3342399	NC_043957.1	3342399	59479124	0	3342399	0.0106690987163341	1.97187226652259	0.00632659208246193	7.45484515782365
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:3357029	NC_043957.1	3357029	59479124	0	3357029	1.07151580572056e-40	39.9700014183818	7.69210109016673e-42	183.661338444168
Modern	0.203997	< 0.25	< 0.25	NC_043957.1:3357029	NC_043957.1	3357029	59479124	0	3357029	1.07151580572056e-40	39.9700014183818	7.69210109016673e-42	183.661338444168
Historical	3e-06	< 0.25	< 0.25	NC_043957.1:3357059	NC_043957.1	3357059	59479124	0	3357059	2.94937266675837e-05	4.53027034888216	1.08699670493391e-05	19.3520994701944
Modern	0.019555	< 0.25	< 0.25	NC_043957.1:3357059	NC_043957.1	3357059	59479124	0	3357059	2.94937266675837e-05	4.53027034888216	1.08699670493391e-05	19.3520994701944
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3357121	NC_043957.1	3357121	59479124	0	3357121	6.57454599919117e-56	55.1821342317133	3.40947159832819e-57	254.044696407737
Modern	0.278194	0.25–0.75	0.25–0.75	NC_043957.1:3357121	NC_043957.1	3357121	59479124	0	3357121	6.57454599919117e-56	55.1821342317133	3.40947159832819e-57	254.044696407737
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:3357147	NC_043957.1	3357147	59479124	0	3357147	5.082834764843e-23	22.2938940083149	6.28092070509002e-24	101.755699835729
Modern	0.112659	< 0.25	< 0.25	NC_043957.1:3357147	NC_043957.1	3357147	59479124	0	3357147	5.082834764843e-23	22.2938940083149	6.28092070509002e-24	101.755699835729
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:3357156	NC_043957.1	3357156	59479124	0	3357156	1.2370523590964e-16	15.9076119181676	1.9826527472845e-17	72.1617141891936
Modern	0.088264	< 0.25	< 0.25	NC_043957.1:3357156	NC_043957.1	3357156	59479124	0	3357156	1.2370523590964e-16	15.9076119181676	1.9826527472845e-17	72.1617141891936
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3359623	NC_043957.1	3359623	59479124	0	3359623	1.14634163288149e-34	33.9406859345811	9.62215991420755e-36	155.745541358203
Modern	0.27842	0.25–0.75	0.25–0.75	NC_043957.1:3359623	NC_043957.1	3359623	59479124	0	3359623	1.14634163288149e-34	33.9406859345811	9.62215991420755e-36	155.745541358203
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:3359726	NC_043957.1	3359726	59479124	0	3359726	1.67233966698836e-06	5.77667550888453	5.35270034054196e-07	25.1323615659331
Modern	0.031652	< 0.25	< 0.25	NC_043957.1:3359726	NC_043957.1	3359726	59479124	0	3359726	1.67233966698836e-06	5.77667550888453	5.35270034054196e-07	25.1323615659331
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:3359862	NC_043957.1	3359862	59479124	0	3359862	6.31272135855561e-24	23.1997833798652	7.53561112377029e-25	105.956909892812
Modern	0.085848	< 0.25	< 0.25	NC_043957.1:3359862	NC_043957.1	3359862	59479124	0	3359862	6.31272135855561e-24	23.1997833798652	7.53561112377029e-25	105.956909892812
Historical	2e-06	< 0.25	< 0.25	NC_043957.1:3359869	NC_043957.1	3359869	59479124	0	3359869	2.92169200807722e-21	20.5343655674032	3.87535829915421e-22	93.5931021664507
Modern	0.078426	< 0.25	< 0.25	NC_043957.1:3359869	NC_043957.1	3359869	59479124	0	3359869	2.92169200807722e-21	20.5343655674032	3.87535829915421e-22	93.5931021664507
Historical	5e-06	< 0.25	< 0.25	NC_043957.1:3359897	NC_043957.1	3359897	59479124	0	3359897	3.40870699573204e-06	5.46741032807755	1.12991132400023e-06	23.693027979633
Modern	0.02399	< 0.25	< 0.25	NC_043957.1:3359897	NC_043957.1	3359897	59479124	0	3359897	3.40870699573204e-06	5.46741032807755	1.12991132400023e-06	23.693027979633
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3386390	NC_043957.1	3386390	59479124	0	3386390	8.83937089535091e-109	108.053578642951	2.07124708138254e-110	498.4453494912
Modern	0.45751	0.25–0.75	0.25–0.75	NC_043957.1:3386390	NC_043957.1	3386390	59479124	0	3386390	8.83937089535091e-109	108.053578642951	2.07124708138254e-110	498.4453494912
Historical	5e-06	< 0.25	< 0.25	NC_043957.1:3443473	NC_043957.1	3443473	59479124	0	3443473	0.000819392225182419	3.08650816117418	0.000375693900682487	12.6493618251357
Modern	0.008605	< 0.25	< 0.25	NC_043957.1:3443473	NC_043957.1	3443473	59479124	0	3443473	0.000819392225182419	3.08650816117418	0.000375693900682487	12.6493618251357
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3443499	NC_043957.1	3443499	59479124	0	3443499	0.00649129004859246	2.18766898497011	0.00356356403547245	8.49381189813277
Modern	0.009339	< 0.25	< 0.25	NC_043957.1:3443499	NC_043957.1	3443499	59479124	0	3443499	0.00649129004859246	2.18766898497011	0.00356356403547245	8.49381189813277
Historical	2e-06	< 0.25	< 0.25	NC_043957.1:3443601	NC_043957.1	3443601	59479124	0	3443601	0.0184629062463173	1.73369993562893	0.0116101970076422	6.36944395162234
Modern	0.003046	< 0.25	< 0.25	NC_043957.1:3443601	NC_043957.1	3443601	59479124	0	3443601	0.0184629062463173	1.73369993562893	0.0116101970076422	6.36944395162234
Historical	5e-06	< 0.25	< 0.25	NC_043957.1:3443661	NC_043957.1	3443661	59479124	0	3443661	2.21248310903376e-14	13.6551200361924	3.96107265693973e-15	61.7191593961417
Modern	0.016001	< 0.25	< 0.25	NC_043957.1:3443661	NC_043957.1	3443661	59479124	0	3443661	2.21248310903376e-14	13.6551200361924	3.96107265693973e-15	61.7191593961417
Historical	0.999992	> 0.75	> 0.75	NC_043957.1:3522418	NC_043957.1	3522418	59479124	0	3522418	6.75173861391472e-95	94.170584379287	1.92767808055561e-96	434.253913925941
Modern	0.280629	0.25–0.75	0.25–0.75	NC_043957.1:3522418	NC_043957.1	3522418	59479124	0	3522418	6.75173861391472e-95	94.170584379287	1.92767808055561e-96	434.253913925941
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3522466	NC_043957.1	3522466	59479124	0	3522466	0.0076150408203392	2.1183277642911	0.00428341315599887	8.1595866981748
Modern	0.023546	< 0.25	< 0.25	NC_043957.1:3522466	NC_043957.1	3522466	59479124	0	3522466	0.0076150408203392	2.1183277642911	0.00428341315599887	8.1595866981748
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3522534	NC_043957.1	3522534	59479124	0	3522534	9.78384789116533e-06	5.00949030786681	3.41258008270271e-06	21.569373074748
Modern	0.057609	< 0.25	< 0.25	NC_043957.1:3522534	NC_043957.1	3522534	59479124	0	3522534	9.78384789116533e-06	5.00949030786681	3.41258008270271e-06	21.569373074748
Historical	5e-06	< 0.25	< 0.25	NC_043957.1:3523689	NC_043957.1	3523689	59479124	0	3523689	0.0112746125215132	1.94789837474138	0.00674224294162451	7.3403841562665
Modern	0.010592	< 0.25	< 0.25	NC_043957.1:3523689	NC_043957.1	3523689	59479124	0	3523689	0.0112746125215132	1.94789837474138	0.00674224294162451	7.3403841562665
Historical	5e-06	< 0.25	< 0.25	NC_043957.1:3523737	NC_043957.1	3523737	59479124	0	3523737	1.99025008768504e-20	19.701092348275	2.71950731343307e-21	89.7375029796478
Modern	0.099975	< 0.25	< 0.25	NC_043957.1:3523737	NC_043957.1	3523737	59479124	0	3523737	1.99025008768504e-20	19.701092348275	2.71950731343307e-21	89.7375029796478
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3557978	NC_043957.1	3557978	59479124	0	3557978	0.000946551892262485	3.02385557197437	0.000438559948889929	12.360301127622
Modern	0.035636	< 0.25	< 0.25	NC_043957.1:3557978	NC_043957.1	3557978	59479124	0	3557978	0.000946551892262485	3.02385557197437	0.000438559948889929	12.360301127622
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3672678	NC_043957.1	3672678	59479124	0	3672678	0.0340202034586646	1.46826309340684	0.0218962158330765	5.25401307022637
Modern	0.0111	< 0.25	< 0.25	NC_043957.1:3672678	NC_043957.1	3672678	59479124	0	3672678	0.0340202034586646	1.46826309340684	0.0218962158330765	5.25401307022637
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:3672900	NC_043957.1	3672900	59479124	0	3672900	0.0187268512335769	1.72753523954106	0.0117887399153026	6.34236797649856
Modern	0.010168	< 0.25	< 0.25	NC_043957.1:3672900	NC_043957.1	3672900	59479124	0	3672900	0.0187268512335769	1.72753523954106	0.0117887399153026	6.34236797649856
Historical	5e-06	< 0.25	< 0.25	NC_043957.1:3672918	NC_043957.1	3672918	59479124	0	3672918	0.0301456145301858	1.52077585844489	0.0193050585844337	5.4736687886092
Modern	0.010569	< 0.25	< 0.25	NC_043957.1:3672918	NC_043957.1	3672918	59479124	0	3672918	0.0301456145301858	1.52077585844489	0.0193050585844337	5.4736687886092
Historical	1e-06	< 0.25	< 0.25	NC_043957.1:3737032	NC_043957.1	3737032	59479124	0	3737032	0.0290586845279004	1.53672404988676	0.0185830013172161	5.54033723675658
Modern	0.011091	< 0.25	< 0.25	NC_043957.1:3737032	NC_043957.1	3737032	59479124	0	3737032	0.0290586845279004	1.53672404988676	0.0185830013172161	5.54033723675658
Historical	4e-06	< 0.25	< 0.25	NC_043957.1:3772883	NC_043957.1	3772883	59479124	0	3772883	0.00897448429676026	2.04699049801495	0.00519148182160269	7.81149918767126
Modern	0.029866	< 0.25	< 0.25	NC_043957.1:3772883	NC_043957.1	3772883	59479124	0	3772883	0.00897448429676026	2.04699049801495	0.00519148182160269	7.81149918767126
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3929958	NC_043957.1	3929958	59479124	0	3929958	2.57555511143955e-05	4.58912915269934	9.41993730376672e-06	19.6255837389325
Modern	0.026232	< 0.25	< 0.25	NC_043957.1:3929958	NC_043957.1	3929958	59479124	0	3929958	2.57555511143955e-05	4.58912915269934	9.41993730376672e-06	19.6255837389325
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:3929978	NC_043957.1	3929978	59479124	0	3929978	4.20715334757837e-08	7.37601165798696	1.14807072018452e-08	32.5728550722772
Modern	0.049879	< 0.25	< 0.25	NC_043957.1:3929978	NC_043957.1	3929978	59479124	0	3929978	4.20715334757837e-08	7.37601165798696	1.14807072018452e-08	32.5728550722772
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034048	NC_043957.1	4034048	59479124	0	4034048	7.07617056326261e-07	6.15020170744815	2.17376058878447e-07	26.8720847953822
Modern	0.098583	< 0.25	< 0.25	NC_043957.1:4034048	NC_043957.1	4034048	59479124	0	4034048	7.07617056326261e-07	6.15020170744815	2.17376058878447e-07	26.8720847953822
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034071	NC_043957.1	4034071	59479124	0	4034071	0.00534763469151795	2.27183826799134	0.00286011552281663	8.89462364006138
Modern	0.023167	< 0.25	< 0.25	NC_043957.1:4034071	NC_043957.1	4034071	59479124	0	4034071	0.00534763469151795	2.27183826799134	0.00286011552281663	8.89462364006138
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034112	NC_043957.1	4034112	59479124	0	4034112	0.00016898754443139	3.7721453047595	6.93393132192511e-05	15.8287923702909
Modern	0.038451	< 0.25	< 0.25	NC_043957.1:4034112	NC_043957.1	4034112	59479124	0	4034112	0.00016898754443139	3.7721453047595	6.93393132192511e-05	15.8287923702909
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034117	NC_043957.1	4034117	59479124	0	4034117	0.000544921545079491	3.26366602064396	0.000242373910568604	13.4702662721711
Modern	0.03324	< 0.25	< 0.25	NC_043957.1:4034117	NC_043957.1	4034117	59479124	0	4034117	0.000544921545079491	3.26366602064396	0.000242373910568604	13.4702662721711
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034237	NC_043957.1	4034237	59479124	0	4034237	0.00123288425671676	2.909077693095	0.000581854951988405	11.8331494688157
Modern	0.032918	< 0.25	< 0.25	NC_043957.1:4034237	NC_043957.1	4034237	59479124	0	4034237	0.00123288425671676	2.909077693095	0.000581854951988405	11.8331494688157
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034262	NC_043957.1	4034262	59479124	0	4034262	0.000103796093102156	3.98381899307819	4.13131353570801e-05	16.810086284471
Modern	0.043119	< 0.25	< 0.25	NC_043957.1:4034262	NC_043957.1	4034262	59479124	0	4034262	0.000103796093102156	3.98381899307819	4.13131353570801e-05	16.810086284471
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034281	NC_043957.1	4034281	59479124	0	4034281	0.00591333731381022	2.22816734688485	0.00320704950331035	8.68576494131881
Modern	0.023372	< 0.25	< 0.25	NC_043957.1:4034281	NC_043957.1	4034281	59479124	0	4034281	0.00591333731381022	2.22816734688485	0.00320704950331035	8.68576494131881
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034759	NC_043957.1	4034759	59479124	0	4034759	7.39994386158993e-05	4.13077157495743	2.88153563897664e-05	17.4944107630959
Modern	0.048733	< 0.25	< 0.25	NC_043957.1:4034759	NC_043957.1	4034759	59479124	0	4034759	7.39994386158993e-05	4.13077157495743	2.88153563897664e-05	17.4944107630959
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034791	NC_043957.1	4034791	59479124	0	4034791	0.00058959389838785	3.22944701956929	0.000263811184978382	13.3113014692108
Modern	0.037759	< 0.25	< 0.25	NC_043957.1:4034791	NC_043957.1	4034791	59479124	0	4034791	0.00058959389838785	3.22944701956929	0.000263811184978382	13.3113014692108
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4034820	NC_043957.1	4034820	59479124	0	4034820	0.0089332790973102	2.04898909738607	0.00516165239165476	7.82191330192081
Modern	0.02252	< 0.25	< 0.25	NC_043957.1:4034820	NC_043957.1	4034820	59479124	0	4034820	0.0089332790973102	2.04898909738607	0.00516165239165476	7.82191330192081
Historical	5e-06	< 0.25	< 0.25	NC_043957.1:4118174	NC_043957.1	4118174	59479124	0	4118174	0.00038975599234155	3.40920719898489	0.000169184162364937	14.1456910024055
Modern	0.033421	< 0.25	< 0.25	NC_043957.1:4118174	NC_043957.1	4118174	59479124	0	4118174	0.00038975599234155	3.40920719898489	0.000169184162364937	14.1456910024055
Historical	3e-06	< 0.25	< 0.25	NC_043957.1:4118192	NC_043957.1	4118192	59479124	0	4118192	0.003003988454805	2.52230174078375	0.0015142359058288	10.0612118550063
Modern	0.022335	< 0.25	< 0.25	NC_043957.1:4118192	NC_043957.1	4118192	59479124	0	4118192	0.003003988454805	2.52230174078375	0.0015142359058288	10.0612118550063
Historical	3e-06	< 0.25	< 0.25	NC_043957.1:4118198	NC_043957.1	4118198	59479124	0	4118198	1.57208831950037e-37	36.8035230590637	1.2234819144904e-38	168.999920308726
Modern	0.293109	0.25–0.75	0.25–0.75	NC_043957.1:4118198	NC_043957.1	4118198	59479124	0	4118198	1.57208831950037e-37	36.8035230590637	1.2234819144904e-38	168.999920308726
Historical	0.999991	> 0.75	> 0.75	NC_043957.1:4118269	NC_043957.1	4118269	59479124	0	4118269	2.53376585977e-104	103.596233519882	6.30860101254732e-106	477.839191036035
Modern	0.40826	0.25–0.75	0.25–0.75	NC_043957.1:4118269	NC_043957.1	4118269	59479124	0	4118269	2.53376585977e-104	103.596233519882	6.30860101254732e-106	477.839191036035
Historical	0.999991	> 0.75	> 0.75	NC_043957.1:4118273	NC_043957.1	4118273	59479124	0	4118273	1.29305315797867e-95	94.8883836207172	3.64357986568882e-97	437.578191777528
Modern	0.364574	0.25–0.75	0.25–0.75	NC_043957.1:4118273	NC_043957.1	4118273	59479124	0	4118273	1.29305315797867e-95	94.8883836207172	3.64357986568882e-97	437.578191777528
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4118279	NC_043957.1	4118279	59479124	0	4118279	0.00572625693174114	2.24212916949395	0.00309192831544417	8.75241204058604
Modern	0.020612	< 0.25	< 0.25	NC_043957.1:4118279	NC_043957.1	4118279	59479124	0	4118279	0.00572625693174114	2.24212916949395	0.00309192831544417	8.75241204058604
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4210631	NC_043957.1	4210631	59479124	0	4210631	0.0369687836810366	1.43216483802045	0.0238876913537838	5.10276824252079
Modern	0.019305	< 0.25	< 0.25	NC_043957.1:4210631	NC_043957.1	4210631	59479124	0	4210631	0.0369687836810366	1.43216483802045	0.0238876913537838	5.10276824252079
Historical	0.999991	> 0.75	> 0.75	NC_043957.1:4251625	NC_043957.1	4251625	59479124	0	4251625	4.38387948674029e-57	56.3581413931558	2.22549095303906e-58	259.482010837993
Modern	0.242577	< 0.25	< 0.25	NC_043957.1:4251625	NC_043957.1	4251625	59479124	0	4251625	4.38387948674029e-57	56.3581413931558	2.22549095303906e-58	259.482010837993
Historical	3e-06	< 0.25	< 0.25	NC_043957.1:4292203	NC_043957.1	4292203	59479124	0	4292203	0.000382459490070446	3.41741455834192	0.000165769826192694	14.1840491183233
Modern	0.053619	< 0.25	< 0.25	NC_043957.1:4292203	NC_043957.1	4292203	59479124	0	4292203	0.000382459490070446	3.41741455834192	0.000165769826192694	14.1840491183233
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4420547	NC_043957.1	4420547	59479124	0	4420547	3.08200977476434e-06	5.51116598822646	1.01564490689108e-06	23.8982415675246
Modern	0.100282	< 0.25	< 0.25	NC_043957.1:4420547	NC_043957.1	4420547	59479124	0	4420547	3.08200977476434e-06	5.51116598822646	1.01564490689108e-06	23.8982415675246
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:4420553	NC_043957.1	4420553	59479124	0	4420553	0.000296327148053113	3.52822855874755	0.000126302046778527	14.6961812140896
Modern	0.064983	< 0.25	< 0.25	NC_043957.1:4420553	NC_043957.1	4420553	59479124	0	4420553	0.000296327148053113	3.52822855874755	0.000126302046778527	14.6961812140896
Historical	8e-06	< 0.25	< 0.25	NC_043957.1:5097337	NC_043957.1	5097337	59479124	0	5097337	0.0281999190360201	1.5497521385693	0.0180191064012339	5.59429061626297
Modern	0.02229	< 0.25	< 0.25	NC_043957.1:5097337	NC_043957.1	5097337	59479124	0	5097337	0.0281999190360201	1.5497521385693	0.0180191064012339	5.59429061626297
